"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-10","10.96",,"0.00","0.0","0.0","74","79","65","  190","  180","23.0","25.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-11","9.62",,"0.00","0.0","0.0","75","87","66","  230","  240","17.0","21.9",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-12","10.29",,"0.00","0.0","0.0","78","85","71","  180","  190","25.9","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-13","10.74",,"0.00","0.0","0.0","80","88","67","  320","  320","25.9","32.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-14","8.05",,"0.31","0.0","0.0","75","86","66","  230","  240","18.1","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-15","8.28",,"1.09","0.0","0.0","72","81","66","   30","   30","15.0","17.0","    1",,"    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-16","6.71",,"0.08","0.0","0.0","69","79","66","  330","  330","17.0","23.0","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-17","9.62",,"0.00","0.0","0.0","74","81","66","  150","   40","17.0","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-18","8.05",,"0.00","0.0","0.0","67","71","65","  150","  150","15.0","16.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-19","6.71",,"0.00","0.0","0.0","74","89","67","   20","  330","16.1","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-20","10.51",,"0.32","0.0","0.0","72","75","67","   90","  100","18.1","23.0","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-21","12.97",,"0.51","0.0","0.0","77","90","71","  310","  310","36.9","45.0","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-22","11.41",,"0.00","0.0","0.0","82","89","74","  260","  310","19.9","25.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-23","10.96",,"0.02","0.0","0.0","79","89","72","  250","  250","23.0","30.0",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-24","10.96",,"0.00","0.0","0.0","79","86","69","  290","  360","19.9","32.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-25","9.17",,"0.00","0.0","0.0","76","82","67","  330","   60","25.1","29.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-26","6.71",,"0.00","0.0","0.0","74","81","69","  110","  110","17.0","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-27","11.86",,"1.02","0.0","0.0","68","71","62","  100","   60","18.1","25.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-28","10.29",,"0.30","0.0","0.0","67","76","64","   80","  110","19.9","29.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-29","12.53",,"0.00","0.0","0.0","72","79","64","  270","  270","21.9","25.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-06-30","12.08",,"0.00","0.0","0.0","73","81","66","  160",,"21.9",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-01","13.65",,"0.26","0.0","0.0","76","85","71","  210","  210","30.0","42.9","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-02","5.37",,"0.03","0.0","0.0","77","80","69","  300","  180","14.1","16.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-03","8.50",,"0.00","0.0","0.0","73","82","65","  180","   80","17.0","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-04","5.82",,"0.01","0.0","0.0","73","80","67","   30",,"11.0",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-05","9.84",,"0.00","0.0","0.0","74","81","67","  190",,"18.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-06","7.83",,"0.00","0.0","0.0","75","83","69","  120",,"14.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-07","11.63",,"0.00","0.0","0.0","78","84","74","  180","  170","23.9","29.1","    1","    1",,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-08","7.38",,"0.53","0.0","0.0","80","89","74","  200",,"14.1",,,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-09","8.50",,"0.32","0.0","0.0","75","77","72","  160","   20","15.0","23.9","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-10","10.51",,"0.00","0.0","0.0","77","86","73","  360","  340","23.0","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-11","7.38",,"0.00","0.0","0.0","78","86","70","  210",,"14.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-12","8.05",,"0.00","0.0","0.0","78","86","71","  190","  190","14.1","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-13","7.16",,"0.00","0.0","0.0","77","84","72","  160","  100","15.0","19.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-14","5.82",,"0.13","0.0","0.0","76","80","73","  120","  120","17.0","21.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-15","8.50",,"0.04","0.0","0.0","77","82","73","  360","   10","25.1","30.0","    1",,"    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-16","10.29",,"0.00","0.0","0.0","73","79","66","   20","   10","25.1","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-17","12.08",,"0.00","0.0","0.0","72","80","67","  180","  180","21.0","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-18","11.41",,"0.02","0.0","0.0","76","83","73","  190","  190","18.1","23.0",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-19","9.62",,"0.00","0.0","0.0","80","89","75","  190","  320","21.9","29.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-20","10.51",,"0.00","0.0","0.0","85","95","79","  190","  190","18.1","21.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-21","9.62",,"0.00","0.0","0.0","84","89","76","  330","  330","23.0","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-22","13.42",,"0.00","0.0","0.0","80","89","72","  300","  310","23.0","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-23","9.84",,"0.00","0.0","0.0","79","88","70","  200","  200","21.0","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-24","8.05",,"0.00","0.0","0.0","78","87","68","   60","   80","16.1","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-25","8.72",,"0.00","0.0","0.0","78","84","70","  140",,"15.0",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-26","13.42",,"0.00","0.0","0.0","79","87","71","  180","  190","25.9","33.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-27","9.17",,"0.00","0.0","0.0","78","85","75","  180","  160","16.1","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-28","8.72",,"0.00","0.0","0.0","80","89","73","  190","  180","17.0","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-29","10.07",,"0.00","0.0","0.0","84","95","74","  190","  190","21.9","28.0","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-30","11.41",,"0.97","0.0","0.0","79","85","76","  180","  180","25.1","32.0","    1",,"    1",,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-07-31","8.05",,"0.00","0.0","0.0","81","93","73","  210","  290","17.0","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-01","12.53",,"0.00","0.0","0.0","82","91","74","  230","  280","23.0","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-02","8.05",,"0.00","0.0","0.0","81","87","70","  170","  190","18.1","21.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-03","13.20",,"0.00","0.0","0.0","79","89","71","  190","  190","28.0","33.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-04","11.63",,"0.01","0.0","0.0","81","92","70","  290","  280","30.0","36.9",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-05","10.51",,"0.00","0.0","0.0","82","91","71","  260","  260","25.9","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-06","6.71",,"0.00","0.0","0.0","78","86","69","  250","  210","16.1","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-07","8.05",,"0.00","0.0","0.0","77","86","69","  110","  130","19.9","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-08","6.71",,"0.00","0.0","0.0","75","83","67","   20","  150","15.0","18.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-09","8.72",,"0.00","0.0","0.0","75","87","66","  130","  180","17.0","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-10","9.62",,"0.00","0.0","0.0","75","81","68","  140","  150","18.1","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-11","13.42",,"1.13","0.0","0.0","76","81","72","  170","  180","32.0","44.1","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-12","11.18",,"0.00","0.0","0.0","79","88","73","  330","  310","16.1","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-13","7.61",,"0.00","0.0","0.0","77","87","69","  200","  290","18.1","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-14","8.28",,"0.00","0.0","0.0","77","86","66","  190","  190","21.0","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-15","10.29",,"0.00","0.0","0.0","78","88","70","  190","  190","21.9","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-16","7.16",,"0.00","0.0","0.0","80","90","74","  200","  210","18.1","25.1",,,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-17","9.17",,"0.00","0.0","0.0","80","91","74","  190","  180","19.9","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-18","12.30",,"0.00","0.0","0.0","80","86","75","  180","  170","21.0","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-19","10.51",,"0.00","0.0","0.0","80","86","76","  150","  140","19.9","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-20","13.20",,"0.00","0.0","0.0","81","87","77","  140","  150","23.0","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-21","8.50",,"2.48","0.0","0.0","79","87","73","  350","  350","18.1","23.0","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-22","8.72",,"0.00","0.0","0.0","78","86","70","  360","   20","18.1","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-23","5.14",,"0.00","0.0","0.0","76","83","69","   30","  190","14.1","17.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-24","7.61",,"0.00","0.0","0.0","77","84","71","  170","  160","16.1","18.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-25","11.18",,"0.01","0.0","0.0","79","85","75","  180","  190","19.9","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-26","10.07",,"0.00","0.0","0.0","77","84","68","  260","  270","19.9","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-27","9.40",,"0.00","0.0","0.0","76","83","68","  330","  330","17.0","21.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-28","6.71",,"0.00","0.0","0.0","73","82","64","  150","  150","17.0","19.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-29","8.72",,"0.00","0.0","0.0","76","84","68","  180","  190","18.1","21.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-30","9.62",,"0.00","0.0","0.0","77","84","69","  180","  180","17.0","21.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-08-31","11.41",,"0.00","0.0","0.0","81","91","75","  230","  210","18.1","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-01","6.93",,"0.00","0.0","0.0","81","87","73","  160","   50","14.1","18.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-02","8.72",,"0.00","0.0","0.0","78","86","71","  180","  210","18.1","32.0","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-03","5.37",,"0.00","0.0","0.0","81","93","73","   10","  360","13.0","16.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-04","10.96",,"0.00","0.0","0.0","78","85","70","  100","  100","18.1","23.0",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-05","6.93",,"0.00","0.0","0.0","72","81","63","   40",,"13.0",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-06","6.93",,"0.00","0.0","0.0","71","80","62","  170","  170","13.0","16.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-07","12.08",,"0.00","0.0","0.0","76","86","70","  180","  310","21.0","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-08","12.75",,"0.00","0.0","0.0","80","91","73","  180",,"23.0",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-09","11.18",,"0.07","0.0","0.0","79","87","75","  180","   90","23.0","33.1","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-10","8.05",,"1.18","0.0","0.0","76","79","71","  160","   40","21.9","19.9","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-11","10.07",,"0.03","0.0","0.0","73","82","66","   10","  360","18.1","23.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-12","11.63",,"0.27","0.0","0.0","74","80","68","   90","  100","25.1","30.0","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-13","12.30",,"0.04","0.0","0.0","72","79","62","  270","  270","23.0","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-14","14.09",,"0.00","0.0","0.0","68","78","60","  290","  300","21.9","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-15","7.61",,"0.00","0.0","0.0","72","80","62","  190","  180","16.1","18.1",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-16","4.25",,"0.00","0.0","0.0","74","84","62","  220","  220","13.0","15.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-17","6.26",,"0.00","0.0","0.0","74","84","64","  170","  170","15.0","17.0",,,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-18","6.93",,"0.00","0.0","0.0","74","83","65","  200","  100","13.0","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-19","9.17",,"0.00","0.0","0.0","73","80","68","  200","  200","19.9","23.0","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-20","14.09",,"0.00","0.0","0.0","74","80","64","  350","   10","21.9","25.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-21","10.51",,"0.00","0.0","0.0","66","72","59","   40","   60","19.9","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-22","9.62",,"0.00","0.0","0.0","67","73","63","   40","   40","17.0","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-23","5.82",,"0.00","0.0","0.0","68","80","58","   40","  340","15.0","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-24","7.61",,"0.00","0.0","0.0","69","83","59","   60","   30","15.0","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-25","9.17",,"0.00","0.0","0.0","68","75","63","  120","  130","16.1","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-26","10.51",,"0.00","0.0","0.0","66","73","59","  120","  120","21.0","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-27","7.16",,"0.00","0.0","0.0","63","72","56","   30","   30","14.1","17.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-28","6.04",,"0.04","0.0","0.0","68","79","61","   10",,"17.0",,"    1","    1",,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-29","7.38",,"0.13","0.0","0.0","73","80","69","  120","  120","17.0","21.9","    1",,,,,,"    1",
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-09-30","16.33",,"0.82","0.0","0.0","73","78","60","  130","  140","28.0","35.1","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-01","14.99",,"0.08","0.0","0.0","60","61","56","   30","   40","23.9","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-02","18.57",,"1.81","0.0","0.0","54","57","50","   30","   30","30.0","38.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-03","19.46",,"0.16","0.0","0.0","53","57","51","   50","   50","28.0","38.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-04","15.43",,"0.00","0.0","0.0","58","66","54","   40","   30","25.9","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-05","11.86",,"0.00","0.0","0.0","58","67","53","   10","   30","19.9","25.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-06","5.82",,"0.00","0.0","0.0","61","74","51","  320","  320","14.1","17.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-07","7.16",,"0.00","0.0","0.0","64","71","57","  310","  320","13.0","16.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-08","6.26",,"0.00","0.0","0.0","64","70","55","  140","  140","14.1","17.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-09","13.42",,"0.28","0.0","0.0","66","74","61","  300","  290","23.0","36.0","    1",,"    1",,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-10","9.40",,"0.00","0.0","0.0","61","66","52","  320","  330","25.9","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-11","9.62",,"0.00","0.0","0.0","58","68","50","  190","  200","15.0","18.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-12","8.50",,"0.00","0.0","0.0","62","72","53","  170","  160","17.0","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-13","9.40",,"0.00","0.0","0.0","66","74","60","  230","  240","19.9","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-14","11.63",,"0.00","0.0","0.0","65","70","58","  340","  280","18.1","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-15","11.18",,"0.00","0.0","0.0","59","65","52","  230","  230","19.9","23.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-16","12.30",,"0.00","0.0","0.0","60","66","54","  220","  220","21.0","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-17","13.87",,"0.00","0.0","0.0","54","58","43","  320","  330","23.9","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-18","13.20",,"0.00","0.0","0.0","45","53","38","  320","  310","23.9","31.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-19","10.96",,"0.00","0.0","0.0","43","52","36","  230","  230","23.9","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-20","15.66",,"0.00","0.0","0.0","56","70","49","  240","  240","23.9","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-21","6.04",,"0.00","0.0","0.0","61","71","52","  180","  170","12.1","15.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-22","9.40",,"0.00","0.0","0.0","61","70","53","  230","  100","16.1","23.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-23","14.54",,"0.00","0.0","0.0","60","66","44","  360","  330","23.9","30.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-24","9.40",,"0.00","0.0","0.0","49","59","42","  170","  170","15.0","21.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-25","14.54",,"0.02","0.0","0.0","61","70","49","  330","  320","25.1","38.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-26","6.71",,"0.00","0.0","0.0","53","60","45","   40","  360","17.0","21.9",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-27","7.83",,"0.00","0.0","0.0","51","59","42","   60",,"12.1",,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-28","19.69",,"1.79","0.0","0.0","57","68","52","  200","  160","32.0","40.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-29","15.43",,"0.06","0.0","0.0","67","74","59","  190","  190","31.1","38.9","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-30","13.65",,"0.00","0.0","0.0","58","63","47","  330","  290","21.9","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-10-31","6.71",,"0.00","0.0","0.0","49","55","40","   10","   10","14.1","17.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-01","12.08",,"0.00","0.0","0.0","58","64","54","  220","  210","21.0","28.0",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-02","4.92",,"0.00","0.0","0.0","59","65","51","  270","  260","13.0","16.1",,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-03","4.47",,"0.00","0.0","0.0","56","70","45","  210","  220","13.0","15.0","    1",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2015-11-04","6.26",,"0.00","0.0","0.0","60","69","50","  110","  110","17.0","21.0","    1",,,,,,,
